,image_file,label_file,large_category,medium_category,small_category,핏,촉감,신축성,비침,두께,계절,major_style,minor_style
115,BOTTOMS_LONG_COTTON_image_1288_0.jpg,1288_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,루즈,보통,약간 있음,없음,보통,"봄, 가을",캐주얼,스트릿
116,BOTTOMS_LONG_COTTON_image_1300_0.jpg,1300_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,"루즈, 오버 사이즈",보통,보통,거의 없음,보통,"봄, 여름, 가을",캐주얼,스트릿
117,BOTTOMS_LONG_COTTON_image_1302_1.jpg,1302_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,오버 사이즈,보통,보통,없음,보통,"봄, 여름, 가을",캐주얼,스트릿
118,BOTTOMS_LONG_COTTON_image_1304_0.jpg,1304_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,루즈,부드러움,약간 있음,없음,보통,"봄, 여름, 가을, 겨울",미니멀,캐주얼
119,BOTTOMS_LONG_COTTON_image_1309_1.jpg,1309_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,루즈,부드러움,약간 있음,없음,보통,"봄, 가을, 겨울",미니멀,캐주얼
120,BOTTOMS_LONG_COTTON_image_130_2.jpg,130_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,루즈,보통,보통,거의 없음,약간 얇음,"봄, 여름, 가을, 겨울",캐주얼,스트릿
121,BOTTOMS_LONG_COTTON_image_130_3.jpg,130_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,오버 사이즈,부드러움,보통,없음,약간 두꺼움,"봄, 가을, 겨울",미니멀,캐주얼
122,BOTTOMS_LONG_COTTON_image_130_4.jpg,130_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,루즈,부드러움,있음,없음,보통,"봄, 여름, 가을",미니멀,캐주얼
123,BOTTOMS_LONG_COTTON_image_130_5.jpg,130_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,오버 사이즈,보통,보통,없음,보통,"가을, 겨울",캐주얼,스트릿
124,BOTTOMS_LONG_COTTON_image_1310_1.jpg,1310_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,오버 사이즈,보통,보통,없음,보통,"가을, 겨울",캐주얼,스트릿
125,BOTTOMS_LONG_COTTON_image_1311_0.jpg,1311_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,오버 사이즈,보통,보통,없음,보통,"가을, 겨울",캐주얼,스트릿
126,BOTTOMS_LONG_COTTON_image_1314_0.jpg,1314_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,오버 사이즈,보통,보통,없음,보통,"가을, 겨울",캐주얼,스트릿
127,BOTTOMS_LONG_COTTON_image_1318_0.jpg,1318_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,루즈,약간 부드러움,보통,거의 없음,보통,"봄, 여름, 가을, 겨울",캐주얼,스트릿
128,BOTTOMS_LONG_COTTON_image_131_2.jpg,131_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,오버 사이즈,"약간 부드러움, 보통",거의 없음,없음,보통,"봄, 가을, 겨울",캐주얼,스트릿
129,BOTTOMS_LONG_COTTON_image_1321_1.jpg,1321_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,루즈,보통,보통,보통,보통,"봄, 가을, 겨울",캐주얼,스트릿
130,BOTTOMS_LONG_COTTON_image_1322_0.jpg,1322_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,오버 사이즈,부드러움,보통,없음,보통,"봄, 가을, 겨울",캐주얼,스트릿
131,BOTTOMS_LONG_COTTON_image_1324_0.jpg,1324_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,오버 사이즈,보통,있음,없음,약간 두꺼움,"봄, 가을, 겨울",캐주얼,스트릿
132,BOTTOMS_LONG_COTTON_image_1326_1.jpg,1326_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,레귤러,약간 부드러움,약간 있음,거의 없음,"약간 얇음, 보통","봄, 여름",캐주얼,스트릿
133,BOTTOMS_LONG_COTTON_image_1328_4.jpg,1328_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,오버 사이즈,부드러움,보통,없음,보통,"봄, 가을, 겨울",미니멀,캐주얼
134,BOTTOMS_LONG_COTTON_image_1329_4.jpg,1329_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,레귤러,보통,약간 있음,거의 없음,약간 얇음,"봄, 가을",캐주얼,스트릿
135,BOTTOMS_LONG_COTTON_image_132_10.jpg,132_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,루즈,약간 부드러움,약간 있음,거의 없음,"약간 얇음, 보통","봄, 여름, 가을",캐주얼,스트릿
136,BOTTOMS_LONG_COTTON_image_1331_3.jpg,1331_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,루즈,부드러움,있음,없음,보통,"봄, 가을, 겨울",미니멀,캐주얼
137,BOTTOMS_LONG_COTTON_image_1339_1.jpg,1339_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,오버 사이즈,부드러움,보통,있음,얇음,"봄, 여름, 가을, 겨울",캐주얼,스트릿
138,BOTTOMS_LONG_COTTON_image_1350_0.jpg,1350_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,"루즈, 오버 사이즈",약간 부드러움,약간 있음,거의 없음,보통,"봄, 가을",캐주얼,스트릿
139,BOTTOMS_LONG_COTTON_image_1359_1.jpg,1359_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,오버 사이즈,보통,보통,없음,보통,"봄, 여름, 가을, 겨울",미니멀,캐주얼
140,BOTTOMS_LONG_COTTON_image_135_2.jpg,135_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,레귤러,보통,있음,없음,보통,"봄, 여름, 가을, 겨울",미니멀,캐주얼
141,BOTTOMS_LONG_COTTON_image_135_3.jpg,135_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,레귤러,부드러움,보통,없음,보통,"봄, 가을",미니멀,캐주얼
142,BOTTOMS_LONG_COTTON_image_135_4.jpg,135_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,레귤러,부드러움,있음,거의 없음,보통,"봄, 가을",미니멀,캐주얼
143,BOTTOMS_LONG_COTTON_image_135_5.jpg,135_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,루즈,약간 부드러움,보통,보통,보통,"봄, 여름, 가을, 겨울",캐주얼,스트릿
144,BOTTOMS_LONG_COTTON_image_135_6.jpg,135_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,루즈,부드러움,있음,없음,보통,"봄, 여름, 가을",미니멀,캐주얼
145,BOTTOMS_LONG_COTTON_image_135_7.jpg,135_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,루즈,부드러움,있음,없음,보통,"봄, 여름, 가을",미니멀,캐주얼
146,BOTTOMS_LONG_COTTON_image_135_8.jpg,135_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,루즈,부드러움,있음,없음,보통,"봄, 여름, 가을",미니멀,캐주얼
147,BOTTOMS_LONG_COTTON_image_1360_1.jpg,1360_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,루즈,부드러움,있음,없음,보통,"봄, 여름, 가을",미니멀,캐주얼
148,BOTTOMS_LONG_COTTON_image_1368_1.jpg,1368_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,루즈,보통,보통,거의 없음,보통,"봄, 가을, 겨울",캐주얼,스트릿
149,BOTTOMS_LONG_COTTON_image_136_0.jpg,136_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,루즈,부드러움,보통,보통,보통,"봄, 여름, 가을, 겨울",미니멀,캐주얼
150,BOTTOMS_LONG_COTTON_image_136_10.jpg,136_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,"루즈, 오버 사이즈",,,,,,미니멀,캐주얼
151,BOTTOMS_LONG_COTTON_image_136_6.jpg,136_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,루즈,"약간 부드러움, 보통",있음,없음,"약간 얇음, 보통","봄, 여름, 가을",캐주얼,스트릿
152,BOTTOMS_LONG_COTTON_image_136_7.jpg,136_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,오버 사이즈,부드러움,보통,없음,보통,"봄, 여름, 가을, 겨울",미니멀,캐주얼
153,BOTTOMS_LONG_COTTON_image_136_8.jpg,136_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,오버 사이즈,보통,보통,보통,보통,"봄, 가을, 겨울",캐주얼,스트릿
154,BOTTOMS_LONG_COTTON_image_136_9.jpg,136_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,오버 사이즈,부드러움,있음,보통,보통,"봄, 여름, 가을, 겨울",캐주얼,스트릿
155,BOTTOMS_LONG_COTTON_image_1373_2.jpg,1373_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,"루즈, 오버 사이즈",약간 부드러움,보통,없음,"약간 얇음, 보통","봄, 여름, 가을",캐주얼,스트릿
156,BOTTOMS_LONG_COTTON_image_1375_0.jpg,1375_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,루즈,보통,약간 있음,거의 없음,보통,"봄, 가을",미니멀,캐주얼
157,BOTTOMS_LONG_COTTON_image_138_1.jpg,138_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,"루즈, 오버 사이즈",보통,보통,보통,보통,"봄, 여름, 가을, 겨울",캐주얼,스트릿
158,BOTTOMS_LONG_COTTON_image_1391_0.jpg,1391_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,"루즈, 오버 사이즈",보통,보통,보통,보통,"봄, 여름, 가을, 겨울",캐주얼,스트릿
159,BOTTOMS_LONG_COTTON_image_1393_3.jpg,1393_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,루즈,약간 부드러움,약간 있음,없음,보통,"봄, 여름, 가을, 겨울",미니멀,캐주얼
160,BOTTOMS_LONG_COTTON_image_1395_0.jpg,1395_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,레귤러,약간 부드러움,거의 없음,없음,보통,"봄, 여름, 가을, 겨울",캐주얼,스트릿
161,BOTTOMS_LONG_COTTON_image_139_0.jpg,139_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,레귤러,부드러움,있음,없음,보통,"봄, 가을",미니멀,캐주얼
162,BOTTOMS_LONG_COTTON_image_1406_1.jpg,1406_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,오버 사이즈,보통,보통,없음,보통,"봄, 가을, 겨울",캐주얼,스트릿
163,BOTTOMS_LONG_COTTON_image_1413_0.jpg,1413_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,"루즈, 오버 사이즈",부드러움,보통,"보통, 거의 없음",보통,"봄, 여름, 가을, 겨울",캐주얼,스트릿
164,BOTTOMS_LONG_COTTON_image_1417_0.jpg,1417_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,"슬림, 레귤러, 루즈",약간 부드러움,보통,없음,"약간 얇음, 보통","봄, 여름, 가을",캐주얼,스트릿
165,BOTTOMS_LONG_COTTON_image_1417_2.jpg,1417_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,오버 사이즈,보통,보통,없음,보통,"봄, 가을",미니멀,캐주얼
166,BOTTOMS_LONG_COTTON_image_1425_1.jpg,1425_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,"레귤러, 루즈",보통,보통,없음,보통,"봄, 가을, 겨울",미니멀,캐주얼
167,BOTTOMS_LONG_COTTON_image_1425_2.jpg,1425_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,오버 사이즈,부드러움,있음,없음,보통,"봄, 여름, 가을, 겨울",캐주얼,스트릿
168,BOTTOMS_LONG_COTTON_image_1425_3.jpg,1425_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,오버 사이즈,약간 부드러움,있음,없음,보통,"봄, 여름, 가을",캐주얼,스트릿
169,BOTTOMS_LONG_COTTON_image_1425_4.jpg,1425_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,루즈,부드러움,있음,없음,보통,"봄, 여름, 가을",미니멀,캐주얼
170,BOTTOMS_LONG_COTTON_image_1425_5.jpg,1425_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,루즈,부드러움,보통,거의 없음,보통,"봄, 여름, 가을, 겨울",미니멀,캐주얼
171,BOTTOMS_LONG_COTTON_image_1425_6.jpg,1425_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,루즈,부드러움,거의 없음,없음,보통,"봄, 가을, 겨울",캐주얼,스트릿
172,BOTTOMS_LONG_COTTON_image_1427_1.jpg,1427_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,레귤러,약간 부드러움,보통,보통,보통,"봄, 여름, 가을",미니멀,캐주얼
173,BOTTOMS_LONG_COTTON_image_1429_5.jpg,1429_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,레귤러,부드러움,있음,없음,보통,"봄, 가을",캐주얼,스트릿
174,BOTTOMS_LONG_COTTON_image_1429_6.jpg,1429_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,레귤러,부드러움,있음,없음,보통,"봄, 가을",캐주얼,스트릿
175,BOTTOMS_LONG_COTTON_image_1429_7.jpg,1429_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,레귤러,부드러움,있음,없음,보통,"봄, 가을",캐주얼,스트릿
176,BOTTOMS_LONG_COTTON_image_1429_8.jpg,1429_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,레귤러,부드러움,있음,없음,보통,"봄, 가을",캐주얼,스트릿
177,BOTTOMS_LONG_COTTON_image_1429_9.jpg,1429_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,오버 사이즈,부드러움,보통,없음,보통,"봄, 여름, 가을",미니멀,캐주얼
178,BOTTOMS_LONG_COTTON_image_142_0.jpg,142_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,오버 사이즈,부드러움,보통,없음,보통,"봄, 여름, 가을",미니멀,캐주얼
179,BOTTOMS_LONG_COTTON_image_1430_0.jpg,1430_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,오버 사이즈,부드러움,보통,없음,보통,"봄, 여름, 가을",미니멀,캐주얼
180,BOTTOMS_LONG_COTTON_image_1436_0.jpg,1436_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,레귤러,부드러움,보통,보통,약간 얇음,"봄, 여름, 가을, 겨울",미니멀,캐주얼
181,BOTTOMS_LONG_COTTON_image_1437_1.jpg,1437_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,레귤러,부드러움,보통,보통,약간 얇음,"봄, 여름, 가을, 겨울",미니멀,캐주얼
182,BOTTOMS_LONG_COTTON_image_1437_3.jpg,1437_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,레귤러,부드러움,보통,보통,약간 얇음,"봄, 여름, 가을, 겨울",미니멀,캐주얼
183,BOTTOMS_LONG_COTTON_image_1437_5.jpg,1437_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,레귤러,부드러움,보통,보통,약간 얇음,"봄, 여름, 가을, 겨울",미니멀,캐주얼
184,BOTTOMS_LONG_COTTON_image_1441_0.jpg,1441_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,레귤러,부드러움,보통,보통,약간 얇음,"봄, 여름, 가을, 겨울",미니멀,캐주얼
185,BOTTOMS_LONG_COTTON_image_1448_0.jpg,1448_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,레귤러,부드러움,보통,보통,약간 얇음,"봄, 여름, 가을, 겨울",미니멀,캐주얼
186,BOTTOMS_LONG_COTTON_image_1449_4.jpg,1449_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,레귤러,부드러움,보통,보통,약간 얇음,"봄, 여름, 가을, 겨울",미니멀,캐주얼
187,BOTTOMS_LONG_COTTON_image_1456_0.jpg,1456_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,레귤러,약간 부드러움,약간 있음,없음,보통,"봄, 가을, 겨울",캐주얼,스트릿
188,BOTTOMS_LONG_COTTON_image_1458_0.jpg,1458_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,루즈,약간 부드러움,보통,없음,약간 얇음,"봄, 여름",미니멀,캐주얼
189,BOTTOMS_LONG_COTTON_image_1459_1.jpg,1459_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,"레귤러, 오버 사이즈",약간 부드러움,약간 있음,약간 있음,보통,"봄, 여름, 가을, 겨울",미니멀,캐주얼
190,BOTTOMS_LONG_COTTON_image_145_8.jpg,145_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,"레귤러, 오버 사이즈",약간 부드러움,약간 있음,약간 있음,보통,"봄, 여름, 가을, 겨울",미니멀,캐주얼
191,BOTTOMS_LONG_COTTON_image_1462_0.jpg,1462_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,"레귤러, 오버 사이즈",약간 부드러움,약간 있음,약간 있음,보통,"봄, 여름, 가을, 겨울",미니멀,캐주얼
192,BOTTOMS_LONG_COTTON_image_1463_6.jpg,1463_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,"레귤러, 오버 사이즈",약간 부드러움,약간 있음,약간 있음,보통,"봄, 여름, 가을, 겨울",미니멀,캐주얼
193,BOTTOMS_LONG_COTTON_image_1465_2.jpg,1465_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,"레귤러, 오버 사이즈",약간 부드러움,약간 있음,약간 있음,보통,"봄, 여름, 가을, 겨울",미니멀,캐주얼
194,BOTTOMS_LONG_COTTON_image_1466_0.jpg,1466_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,"레귤러, 오버 사이즈",약간 부드러움,약간 있음,약간 있음,보통,"봄, 여름, 가을, 겨울",미니멀,캐주얼
195,BOTTOMS_LONG_COTTON_image_1472_3.jpg,1472_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,"레귤러, 오버 사이즈",약간 부드러움,약간 있음,약간 있음,보통,"봄, 여름, 가을, 겨울",미니멀,캐주얼
196,BOTTOMS_LONG_COTTON_image_1473_0.jpg,1473_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,오버 사이즈,부드러움,보통,없음,약간 두꺼움,"봄, 가을, 겨울",캐주얼,스트릿
197,BOTTOMS_LONG_COTTON_image_1476_1.jpg,1476_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,레귤러,약간 부드러움,있음,거의 없음,보통,"봄, 가을, 겨울",캐주얼,스트릿
198,BOTTOMS_LONG_COTTON_image_1477_1.jpg,1477_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,루즈,약간 부드러움,약간 있음,거의 없음,보통,"봄, 가을, 겨울",미니멀,캐주얼
199,BOTTOMS_LONG_COTTON_image_1478_0.jpg,1478_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,레귤러,보통,있음,없음,보통,"봄, 여름, 가을, 겨울",미니멀,캐주얼
200,BOTTOMS_LONG_COTTON_image_1479_0.jpg,1479_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,루즈,부드러움,있음,없음,보통,"봄, 가을, 겨울",미니멀,캐주얼
201,BOTTOMS_LONG_COTTON_image_147_0.jpg,147_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,오버 사이즈,보통,보통,보통,보통,"봄, 여름, 가을",캐주얼,스트릿
202,BOTTOMS_LONG_COTTON_image_1480_4.jpg,1480_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,레귤러,보통,보통,없음,약간 얇음,"봄, 가을, 겨울",미니멀,캐주얼
203,BOTTOMS_LONG_COTTON_image_1485_2.jpg,1485_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,레귤러,보통,보통,없음,약간 얇음,"봄, 가을, 겨울",미니멀,캐주얼
204,BOTTOMS_LONG_COTTON_image_1487_3.jpg,1487_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,"레귤러, 루즈",약간 부드러움,보통,거의 없음,보통,"봄, 여름, 가을",미니멀,캐주얼
205,BOTTOMS_LONG_COTTON_image_148_3.jpg,148_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,루즈,부드러움,약간 있음,없음,보통,"봄, 가을, 겨울",미니멀,캐주얼
206,BOTTOMS_LONG_COTTON_image_1490_1.jpg,1490_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,스키니,부드러움,있음,없음,보통,"봄, 가을, 겨울",미니멀,캐주얼
207,BOTTOMS_LONG_COTTON_image_1491_0.jpg,1491_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,슬림,보통,있음,,,"봄, 여름, 가을",미니멀,캐주얼
208,BOTTOMS_LONG_COTTON_image_1492_0.jpg,1492_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,슬림,보통,있음,,,"봄, 여름, 가을",미니멀,캐주얼
209,BOTTOMS_LONG_COTTON_image_1494_1.jpg,1494_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,오버 사이즈,보통,보통,없음,보통,"봄, 여름, 가을, 겨울",미니멀,캐주얼
210,BOTTOMS_LONG_COTTON_image_149_2.jpg,149_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,오버 사이즈,보통,보통,없음,보통,"봄, 여름, 가을, 겨울",캐주얼,스트릿
211,BOTTOMS_LONG_COTTON_image_1504_1.jpg,1504_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,"레귤러, 루즈",약간 부드러움,보통,보통,보통,"봄, 여름, 가을",캐주얼,스트릿
212,BOTTOMS_LONG_COTTON_image_1505_0.jpg,1505_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,루즈,보통,있음,없음,보통,"봄, 여름, 가을, 겨울",미니멀,캐주얼
213,BOTTOMS_LONG_COTTON_image_1512_1.jpg,1512_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,오버 사이즈,부드러움,약간 있음,"거의 없음, 없음","약간 얇음, 보통","봄, 가을, 겨울",캐주얼,스트릿
214,BOTTOMS_LONG_COTTON_image_1518_3.jpg,1518_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,"루즈, 오버 사이즈","약간 부드러움, 보통",보통,없음,"약간 얇음, 보통","봄, 여름, 가을",캐주얼,스트릿
215,BOTTOMS_LONG_COTTON_image_1518_4.jpg,1518_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,루즈,약간 부드러움,약간 있음,없음,보통,"봄, 가을, 겨울",미니멀,캐주얼
216,BOTTOMS_LONG_COTTON_image_1518_5.jpg,1518_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,루즈,보통,보통,보통,보통,"봄, 여름, 가을, 겨울",미니멀,캐주얼
217,BOTTOMS_LONG_COTTON_image_1522_3.jpg,1522_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,루즈,보통,보통,없음,보통,,미니멀,캐주얼
218,BOTTOMS_LONG_COTTON_image_1529_0.jpg,1529_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,오버 사이즈,약간 부드러움,약간 있음,약간 있음,얇음,"봄, 여름",미니멀,캐주얼
219,BOTTOMS_LONG_COTTON_image_152_0.jpg,152_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,레귤러,보통,보통,보통,보통,여름,미니멀,캐주얼
220,BOTTOMS_LONG_COTTON_image_1532_0.jpg,1532_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,레귤러,보통,보통,보통,보통,"봄, 가을, 겨울",캐주얼,스트릿
221,BOTTOMS_LONG_COTTON_image_1533_0.jpg,1533_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,루즈,보통,보통,없음,보통,"봄, 여름, 가을, 겨울",캐주얼,스트릿
222,BOTTOMS_LONG_COTTON_image_1534_0.jpg,1534_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,레귤러,보통,있음,없음,보통,"봄, 여름, 가을, 겨울",미니멀,캐주얼
223,BOTTOMS_LONG_COTTON_image_1537_0.jpg,1537_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,오버 사이즈,,,,,,캐주얼,스트릿
224,BOTTOMS_LONG_COTTON_image_1539_1.jpg,1539_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,오버 사이즈,,,,,,캐주얼,스트릿
225,BOTTOMS_LONG_COTTON_image_153_4.jpg,153_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,오버 사이즈,,,,,,캐주얼,스트릿
226,BOTTOMS_LONG_COTTON_image_1541_0.jpg,1541_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,루즈,약간 부드러움,약간 있음,거의 없음,"약간 얇음, 보통","봄, 여름, 가을",미니멀,캐주얼
227,BOTTOMS_LONG_COTTON_image_1543_0.jpg,1543_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,"루즈, 오버 사이즈",부드러움,보통,거의 없음,보통,"봄, 여름, 가을, 겨울",캐주얼,스트릿
228,BOTTOMS_LONG_COTTON_image_1550_3.jpg,1550_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,루즈,보통,보통,보통,보통,"봄, 여름, 가을, 겨울",미니멀,캐주얼
229,BOTTOMS_LONG_COTTON_image_1551_2.jpg,1551_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,오버 사이즈,보통,약간 있음,거의 없음,보통,"봄, 여름, 가을, 겨울",캐주얼,스트릿
230,BOTTOMS_LONG_COTTON_image_1557_0.jpg,1557_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,오버 사이즈,부드러움,보통,있음,얇음,"봄, 여름, 가을, 겨울",캐주얼,스트릿
231,BOTTOMS_LONG_COTTON_image_156_1.jpg,156_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,오버 사이즈,부드러움,있음,없음,보통,"봄, 여름, 가을, 겨울",캐주얼,스트릿
232,BOTTOMS_LONG_COTTON_image_1573_0.jpg,1573_label_BOTTOMS_LONG_COTTON.json,TOPS,LONG,TSHIRTS,루즈,약간 부드러움,보통,보통,보통,"봄, 여름, 가을",미니멀,캐주얼
